unique_transaction_id,transaction_status,obligatedamount,baseandexercisedoptionsvalue,baseandalloptionsvalue,maj_agency_cat,mod_agency,maj_fund_agency_cat,contractingofficeagencyid,contractingofficeid,fundingrequestingagencyid,fundingrequestingofficeid,fundedbyforeignentity,signeddate,effectivedate,currentcompletiondate,ultimatecompletiondate,lastdatetoorder,contractactiontype,reasonformodification,typeofcontractpricing,priceevaluationpercentdifference,subcontractplan,lettercontract,multiyearcontract,performancebasedservicecontract,majorprogramcode,contingencyhumanitarianpeacekeepingoperation,contractfinancing,costorpricingdata,costaccountingstandardsclause,descriptionofcontractrequirement,purchasecardaspaymentmethod,numberofactions,nationalinterestactioncode,progsourceagency,progsourceaccount,progsourcesubacct,account_title,rec_flag,typeofidc,multipleorsingleawardidc,programacronym,vendorname,vendoralternatename,vendorlegalorganizationname,vendordoingasbusinessname,divisionname,divisionnumberorofficecode,vendorenabled,vendorlocationdisableflag,ccrexception,streetaddress,streetaddress2,streetaddress3,city,state,zipcode,vendorcountrycode,vendor_state_code,vendor_cd,congressionaldistrict,vendorsitecode,vendoralternatesitecode,dunsnumber,parentdunsnumber,phoneno,faxno,registrationdate,renewaldate,mod_parent,locationcode,statecode,pop_state_code,placeofperformancecountrycode,placeofperformancezipcode,pop_cd,placeofperformancecongressionaldistrict,psc_cat,productorservicecode,systemequipmentcode,claimantprogramcode,principalnaicscode,informationtechnologycommercialitemcategory,gfe_gfp,useofepadesignatedproducts,recoveredmaterialclauses,seatransportation,contractbundling,consolidatedcontract,countryoforigin,placeofmanufacture,manufacturingorganizationtype,agencyid,piid,modnumber,transactionnumber,fiscal_year,idvagencyid,idvpiid,idvmodificationnumber,solicitationid,extentcompeted,reasonnotcompeted,numberofoffersreceived,commercialitemacquisitionprocedures,commercialitemtestprogram,smallbusinesscompetitivenessdemonstrationprogram,a76action,competitiveprocedures,solicitationprocedures,typeofsetaside,localareasetaside,evaluatedpreference,fedbizopps,research,statutoryexceptiontofairopportunity,organizationaltype,numberofemployees,annualrevenue,firm8aflag,hubzoneflag,sdbflag,issbacertifiedsmalldisadvantagedbusiness,shelteredworkshopflag,hbcuflag,educationalinstitutionflag,womenownedflag,veteranownedflag,srdvobflag,localgovernmentflag,minorityinstitutionflag,aiobflag,stategovernmentflag,federalgovernmentflag,minorityownedbusinessflag,apaobflag,tribalgovernmentflag,baobflag,naobflag,saaobflag,nonprofitorganizationflag,isothernotforprofitorganization,isforprofitorganization,isfoundation,haobflag,ishispanicservicinginstitution,emergingsmallbusinessflag,hospitalflag,contractingofficerbusinesssizedetermination,is1862landgrantcollege,is1890landgrantcollege,is1994landgrantcollege,isveterinarycollege,isveterinaryhospital,isprivateuniversityorcollege,isschoolofforestry,isstatecontrolledinstitutionofhigherlearning,isserviceprovider,receivescontracts,receivesgrants,receivescontractsandgrants,isairportauthority,iscouncilofgovernments,ishousingauthoritiespublicortribal,isinterstateentity,isplanningcommission,isportauthority,istransitauthority,issubchapterscorporation,islimitedliabilitycorporation,isforeignownedandlocated,isarchitectureandengineering,isdotcertifieddisadvantagedbusinessenterprise,iscitylocalgovernment,iscommunitydevelopedcorporationownedfirm,iscommunitydevelopmentcorporation,isconstructionfirm,ismanufacturerofgoods,iscorporateentitynottaxexempt,iscountylocalgovernment,isdomesticshelter,isfederalgovernmentagency,isfederallyfundedresearchanddevelopmentcorp,isforeigngovernment,isindiantribe,isintermunicipallocalgovernment,isinternationalorganization,islaborsurplusareafirm,islocalgovernmentowned,ismunicipalitylocalgovernment,isnativehawaiianownedorganizationorfirm,isotherbusinessororganization,isotherminorityowned,ispartnershiporlimitedliabilitypartnership,isschooldistrictlocalgovernment,issmallagriculturalcooperative,issoleproprietorship,istownshiplocalgovernment,istriballyownedfirm,istribalcollege,isalaskannativeownedcorporationorfirm,iscorporateentitytaxexempt,iswomenownedsmallbusiness,isecondisadvwomenownedsmallbusiness,isjointventurewomenownedsmallbusiness,isjointventureecondisadvwomenownedsmallbusiness,walshhealyact,servicecontractact,davisbaconact,clingercohenact,otherstatutoryauthority,interagencycontractingauthority
a502644b87763d957ac0ce778926062d,active,14.6,14.6,14.6,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,9700: DEPT OF DEFENSE,4732: FEDERAL ACQUISITION SERVICE,CR000: GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA),2100: DEPT OF THE ARMY,W90VPT: 0003 HQ HQ     LSA FOB SHANK,Not Applicable,05/25/2011,05/25/2011,06/27/2011,06/27/2011,,BPA Call Blanket Purchase Agreement,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,"CHALK, LINE MARKING POWER - COLOR BLUE EXTRA STRONG NON-CAKING 8 OZ SIZE CAN-P/N 2159A21 POC JEANINE HARRIS 212-264-6123",N: No,1,NONE: NONE,97,4930,,,,,: ,,MCMASTER CARR SUPPLY COMPANY,,MCMASTER CARR SUPPLY COMPANY,MCMASTER CARR SUPPLY COMPANY,,,,,,600 COUNTY LINE RD,,,ELMHURST,IL,601262081,UNITED STATES,IL,IL06,IL06,0069313490000PR,601262081,006931349,006931349,,,,12/08/2004,MC MASTER-CARR SUPPLY COMPANY,,IL: ILLINOIS,IL: ILLINOIS,USA: UNITED STATES,601262081,IL06,IL06,75,7510: OFFICE SUPPLIES,: ,: ,422120: STATIONERY AND OFFICE SUPPLIES WHOLESALERS,: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,: ,D: MFG IN U.S.,: ,4732: FEDERAL ACQUISITION SERVICE,GSNPNE8U2621,0,0,2011,4730,GS02F10748,0,,F: COMPETED UNDER SAP,: ,1,D: ,N: No,: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,,,,,450,200000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,X: Not Applicable
09454ad421045c73abd56e52d840a966,active,29.72,29.72,0,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,9700: DEPT OF DEFENSE,4732: FEDERAL ACQUISITION SERVICE,CR000: GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA),2100: DEPT OF THE ARMY,W90MM5: W7L0 AR ARNG MARKSMANSHIP TNG,Not Applicable,10/26/2010,10/26/2010,11/28/2010,,,BPA Call Blanket Purchase Agreement,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X,TAS::21 2065::TAS CHALK CARPENTERS BLUE 2 1/2 BY 1.125 INCHES 72 PER BOX HEMISPHERICAL COLOR BLUE,N: No,1,NONE: NONE,21,2065,,,,,: ,,MCMASTER CARR SUPPLY COMPANY,,MCMASTER CARR SUPPLY COMPANY,MCMASTER CARR SUPPLY COMPANY,,,,,,600 COUNTY LINE RD,,,ELMHURST,IL,601262081,UNITED STATES,IL,IL06,IL06,0069313490000PR,601262081,006931349,006931349,,,,12/08/2004,MC MASTER-CARR SUPPLY COMPANY,,IL: ILLINOIS,IL: ILLINOIS,USA: UNITED STATES,601262081,IL06,IL06,75,7510: OFFICE SUPPLIES,: ,: ,422120: STATIONERY AND OFFICE SUPPLIES WHOLESALERS,: ,N: Transaction does not use GFE/GFP,: ,: ,: ,D: NOT A BUNDLED REQUIREMENT,N: No,: ,: ,: ,4732: FEDERAL ACQUISITION SERVICE,GSNPNB6P3931,0,0,2011,4730,GS02F10748,0,,F: COMPETED UNDER SAP,: ,0,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,X,,,,450,200000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,X: Not Applicable
27db00b431551b0ae36f63aaaf58e97c,active,1.46,1.46,1.46,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,9700: DEPT OF DEFENSE,4732: FEDERAL ACQUISITION SERVICE,CR000: GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA),1700: DEPT OF THE NAVY,V55460: 20TH SEABEE READINESS GROUP,Not Applicable,08/12/2011,08/12/2011,09/14/2011,09/14/2011,,BPA Call Blanket Purchase Agreement,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,"CHALK, LINE MARKING POWER - COLOR BLUE EXTRA STRONG NON-CAKING 8 OZ SIZE CAN-P/N 2159A21 POC JEANINE HARRIS 212-264-6123",N: No,1,NONE: NONE,17,1804,,,,,: ,,MCMASTER CARR SUPPLY COMPANY,,MCMASTER CARR SUPPLY COMPANY,MCMASTER CARR SUPPLY COMPANY,,,,,,600 COUNTY LINE RD,,,ELMHURST,IL,601262081,UNITED STATES,IL,IL06,IL06,0069313490000PR,601262081,006931349,006931349,,,,12/08/2004,MC MASTER-CARR SUPPLY COMPANY,,IL: ILLINOIS,IL: ILLINOIS,USA: UNITED STATES,601262081,IL06,IL06,75,7510: OFFICE SUPPLIES,: ,: ,422120: STATIONERY AND OFFICE SUPPLIES WHOLESALERS,: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,: ,D: MFG IN U.S.,: ,4732: FEDERAL ACQUISITION SERVICE,GSNPNB9Y3261,0,0,2011,4730,GS02F10748,0,,F: COMPETED UNDER SAP,: ,1,D: ,N: No,: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,,,,,450,200000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,X: Not Applicable
f64eff800d750c41fd6d221dda53407a,active,44.58,44.58,44.58,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,9700: DEPT OF DEFENSE,4732: FEDERAL ACQUISITION SERVICE,CR000: GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA),1700: DEPT OF THE NAVY,V03365: USS ENTERPRISE CVN 65,Not Applicable,12/13/2010,12/13/2010,01/15/2011,01/15/2011,,BPA Call Blanket Purchase Agreement,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,CHALK MARKING - P/N: 22015A1,N: No,1,NONE: NONE,17,1804,,,,,: ,,MCMASTER CARR SUPPLY COMPANY,,MCMASTER CARR SUPPLY COMPANY,MCMASTER CARR SUPPLY COMPANY,,,,,,600 COUNTY LINE RD,,,ELMHURST,IL,601262081,UNITED STATES,IL,IL06,IL06,0069313490000PR,601262081,006931349,006931349,,,,12/08/2004,MC MASTER-CARR SUPPLY COMPANY,,IL: ILLINOIS,IL: ILLINOIS,USA: UNITED STATES,601262081,IL06,IL06,75,7510: OFFICE SUPPLIES,: ,: ,422120: STATIONERY AND OFFICE SUPPLIES WHOLESALERS,: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,: ,D: MFG IN U.S.,: ,4732: FEDERAL ACQUISITION SERVICE,GSNPNB752881,0,0,2011,4730,GS02F10748,0,,F: COMPETED UNDER SAP,: ,1,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,,,,,450,200000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,X: Not Applicable
b145baddf1d1ab06762233bb5024b51a,active,4069.44,4069.44,4069.44,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,CR000: GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA),4732: FEDERAL ACQUISITION SERVICE,4730AA: FAS,Not Applicable,09/13/2011,09/13/2011,10/16/2011,10/16/2011,,BPA Call Blanket Purchase Agreement,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,RULER TAB,N: No,1,NONE: NONE,47,4534,001,,,,: ,,"SUMMIT TRAVELWARE, INC.",CAMPUS DEPOT,"SUMMIT TRAVELWARE, INC.",,,,,,,8525 TELFAIR AVE,,,SUN VALLEY,CA,913523928,UNITED STATES,CA,CA28,CA28,193567856,913523928,193567856,193567856,,,09/25/2001,12/20/2008,SUMMIT TRAVELWARE  INC.,,CA: CALIFORNIA,CA: CALIFORNIA,USA: UNITED STATES,913523928,CA28,CA28,75,7510: OFFICE SUPPLIES,: ,: ,453210: OFFICE SUPPLIES AND STATIONERY STORES,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,USA: UNITED STATES,D: MFG IN U.S.,A: U.S. Owned Business,4732: FEDERAL ACQUISITION SERVICE,GSSWN1AJM4,0,0,2011,4730,GS02FSUMMM,0,,F: COMPETED UNDER SAP,: ,2,D: ,N: No,: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,,,,CORPORATE NOT TAX EXEMPT,18,7799110,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,N: No,N: No,,X: Not Applicable
b59dacb01397a1bf77a7ad63cd403789,active,5678.64,5678.64,5678.64,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,CR000: GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA),4732: FEDERAL ACQUISITION SERVICE,4730AA: FAS,Not Applicable,09/22/2011,09/22/2011,10/25/2011,10/25/2011,,BPA Call Blanket Purchase Agreement,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,"RACK, DISTRIBUTOR, DESK: - SEE ATTACHED DOCUMENT FOR DETAIL.",N: No,1,NONE: NONE,47,4534,001,,,,: ,,"SUMMIT TRAVELWARE, INC.",CAMPUS DEPOT,"SUMMIT TRAVELWARE, INC.",,,,,,,8525 TELFAIR AVE,,,SUN VALLEY,CA,913523928,UNITED STATES,CA,CA28,CA28,193567856,913523928,193567856,193567856,,,09/25/2001,12/20/2008,SUMMIT TRAVELWARE  INC.,,CA: CALIFORNIA,CA: CALIFORNIA,USA: UNITED STATES,913523928,CA28,CA28,75,7510: OFFICE SUPPLIES,: ,: ,453210: OFFICE SUPPLIES AND STATIONERY STORES,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,USA: UNITED STATES,D: MFG IN U.S.,A: U.S. Owned Business,4732: FEDERAL ACQUISITION SERVICE,GSNWN1AK4S,0,0,2011,4730,GS02FSUMMM,0,,F: COMPETED UNDER SAP,: ,2,D: ,N: No,: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,,,,CORPORATE NOT TAX EXEMPT,18,7799110,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,N: No,N: No,,X: Not Applicable
3de799fa30dd81f8fc2161211e909070,active,9002.4,9002.4,9002.4,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,CR000: GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA),4732: FEDERAL ACQUISITION SERVICE,4730AA: FAS,Not Applicable,08/12/2011,08/12/2011,09/14/2011,09/14/2011,,BPA Call Blanket Purchase Agreement,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,"DISPENSER, PRESSURE-SENSITIVE ADHESIVE TAPE: ITE M NAME: DISPENSER, PRESSURE-SENSITIVE ADHESIVE T APE BODY MATERIAL: METAL ACCOMMODATED TAPE WIDTH : 2.000 INCHES DISPENSING METHOD: PULL TAPE CORE INSIDE DIAMETER: 3.000 INCHES PRESET CUTTING DE VICE: INCLUDED SPECIAL FEATURES: LIGHT WEIGHT PI STOL GRIP (PARTIAL DESCRIPTION)",N: No,1,NONE: NONE,47,4534,001,,,,: ,,"SUMMIT TRAVELWARE, INC.",CAMPUS DEPOT,"SUMMIT TRAVELWARE, INC.",,,,,,,8525 TELFAIR AVE,,,SUN VALLEY,CA,913523928,UNITED STATES,CA,CA28,CA28,193567856,913523928,193567856,193567856,,,09/25/2001,12/20/2008,SUMMIT TRAVELWARE  INC.,,CA: CALIFORNIA,CA: CALIFORNIA,USA: UNITED STATES,913523928,CA28,CA28,75,7510: OFFICE SUPPLIES,: ,: ,453210: OFFICE SUPPLIES AND STATIONERY STORES,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,USA: UNITED STATES,D: MFG IN U.S.,A: U.S. Owned Business,4732: FEDERAL ACQUISITION SERVICE,GSNWN1AAQ2,0,0,2011,4730,GS02FSUMMM,0,,F: COMPETED UNDER SAP,: ,2,D: ,N: No,: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,,,,CORPORATE NOT TAX EXEMPT,18,7799110,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,N: No,N: No,,X: Not Applicable
dc721a892e9f97f63474b926780a0fe3,active,2194.32,2194.32,2194.32,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,4700: GENERAL SERVICES ADMINISTRATION,4732: FEDERAL ACQUISITION SERVICE,CR000: GSA/FAS ADMIN SVCS ACQUISITION BR(2QSAA),4732: FEDERAL ACQUISITION SERVICE,4730AA: FAS,Not Applicable,09/20/2011,09/20/2011,10/23/2011,10/23/2011,,BPA Call Blanket Purchase Agreement,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,"TAPE, PRESSURE SENSITIVE ADHESIVE: - SEE ATTACHE D DOCUMENT FOR DETAIL.",N: No,1,NONE: NONE,47,4534,001,,,,: ,,"SUMMIT TRAVELWARE, INC.",CAMPUS DEPOT,"SUMMIT TRAVELWARE, INC.",,,,,,,8525 TELFAIR AVE,,,SUN VALLEY,CA,913523928,UNITED STATES,CA,CA28,CA28,193567856,913523928,193567856,193567856,,,09/25/2001,12/20/2008,SUMMIT TRAVELWARE  INC.,,CA: CALIFORNIA,CA: CALIFORNIA,USA: UNITED STATES,913523928,CA28,CA28,75,7510: OFFICE SUPPLIES,: ,: ,453210: OFFICE SUPPLIES AND STATIONERY STORES,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,USA: UNITED STATES,D: MFG IN U.S.,A: U.S. Owned Business,4732: FEDERAL ACQUISITION SERVICE,GSSWN1AK0Z,0,0,2011,4730,GS02FSUMMM,0,,F: COMPETED UNDER SAP,: ,2,D: ,N: No,: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,,,,CORPORATE NOT TAX EXEMPT,18,7799110,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,N: No,N: No,,X: Not Applicable
9f376101249271482edf41b20ac04d86,active,25000.0,25000,25000,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,72000: AGENCY FOR INTERNATIONAL DEVELOPMENT,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,72000: AGENCY FOR INTERNATIONAL DEVELOPMENT,Not Applicable,09/30/2011,09/30/2011,09/30/2012,09/30/2012,,PO Purchase Order,: ,J: Firm Fixed Price,,B: PLAN NOT REQUIRED ,X,: ,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,FUNDING FOR VARIOUS PROJECTS REQUIRING OFFICE SUPPLIES AND SERVICES.,Y: Yes,1,NONE: NONE,72,1000,,,,,: ,,"STAPLES, INC.",STAPLES,"STAPLES, INC.",,,,,,,500 STAPLES DR,,,FRAMINGHAM,MA,017021702,UNITED STATES,MA,MA00,MA00,151064821,017021702,151064821,151064821,6102452429,6102452684,04/20/2011,04/21/2012,"STAPLES, INC",,DC: DISTRICT OF COLUMBIA,DC: DISTRICT OF COLUMBIA,USA: UNITED STATES,205230001,DC00,DC00,75,7510: OFFICE SUPPLIES,: ,: ,424120: STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,USA: UNITED STATES,D: MFG IN U.S.,A: U.S. Owned Business,7200: AGENCY FOR INTERNATIONAL DEVELOPMENT,AIDAFRV1100019,0,0,2011,,,0,,F: COMPETED UNDER SAP,: ,3,A: ,N: No,: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,N,,,CORPORATE NOT TAX EXEMPT,91000,23000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N: No,N: No,N: No,N: No,,X: Not Applicable
3af2ceb97232900267d82ae1cc14f382,active,4769.6,4769.6,4769.6,"1900: STATE, DEPARTMENT OF","1900: STATE, DEPARTMENT OF","1900: STATE, DEPARTMENT OF","1900: STATE, DEPARTMENT OF",CB600: AMERICAN EMBASSY - PHNOM PENH,"1900: STATE, DEPARTMENT OF",EAP: BUREAU OF EAST ASIAN AND PACIFIC AFFAIRS ,Not Applicable,06/07/2011,06/07/2011,06/22/2011,06/22/2011,,PO Purchase Order,: ,M: Fixed Price Award Fee,,B: PLAN NOT REQUIRED ,X,: ,X: NOT APPLICABLE,,X: NOT APPLICABLE,: ,: ,,"GAP - PURCHASE 2 UNITS OF CISCO ASA 5510, CDC",N: No,1,NONE: NONE,75,0943,,,,,: ,,MISCELLANEOUS FOREIGN CONTRACTORS,FEDERAL EGOV IAE INITIATIVE - GENERIC DUNS,MISCELLANEOUS FOREIGN CONTRACTORS,,,,,,,2011 CRYSTAL DR STE 911,,,ARLINGTON,VA,222023732,UNITED STATES,VA,VA08,VA08,123456787,222023732,123456787,123456787,7036053406,7036053454,01/20/2005,01/03/2012,MISCELLANEOUS FOREIGN CONTRACTORS,,: ,: ,KHM: CAMBODIA,,ZZ,ZZ,75,7510: OFFICE SUPPLIES,: ,: ,453210: OFFICE SUPPLIES AND STATIONERY STORES,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,D: NOT A BUNDLED REQUIREMENT,N: No,: ,H: MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,O: Other Foreign Entity (e.g. Foreign Government),"1900: STATE, DEPARTMENT OF",SCB60011M1169,0,0,2011,,,0,,F: COMPETED UNDER SAP,: ,3,D: ,N: No,: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,N,NONE: NO PREFERENCE USED,N,,,OTHER,10,1000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,B: Other Statutory Authority
